Itemname,Brand,Category1,Category2,Category3,Category4,Price,SoldQuantity,TotalAmount
DEFTER PATLI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,4.83,156,1645.87
DEL WATER GLUE YAPISTIRICI 50 ML,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,43.08,184,1449.56
DEL ZIMBA MAKINASI 0304 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,36.34,150,923.25
DELGEC TEMAT,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,54.41,165,14776.41
DELI ATAC ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,27.31,226,2574.03
DELI CEP HESAP MAKINESI-W39218 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,6.84,164,863.97
DELI MINI MAKET BICAGI     ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,6.74,117,629.38
DELIKANLI / YASON,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,55.99,184,9300.38
DELIRECEGIM DE VAKIT BULAMIYORUM,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,3.84,205,8519.97
DELTA METAL ATAS ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,27.14,113,2229.49
DELTA OTM ZIMBA TELI MAK.,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.47,136,785.58
DELTA SUPER DELGEC,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.93,186,4155.50
DELTA ZIMBA MAK. PENS,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,26.21,221,1700.72
DELTA ZIMBA TELI 10,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,22.44,158,1328.62
DELTA ZIMBA TELI 24/6,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,21.91,239,3842.82
DELİ KALEM DAKSIL    ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,93.83,142,2798.67
DEMIR YUREK,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,28.93,131,3943.76
DENIZ FUTBOL TOP,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,6.60,8,49.06
DENIZ GEZMIS / DORLION,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,30.35,159,6405.73
DENIZ KEYFINDE HIKAYELER,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,13.42,194,6333.12
DENIZALTI ULKESI MASALLARI / CCK. GZG. / CEP MASAL,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,50.80,144,1925.74
DENKTAS O PLANA NEDEN KARSIYDI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,18.09,157,4129.96
DEO EMOTION 150 ML FANTASY,EMOTION,KOZMETIK,PARFUM-DEODORANT,DEODORANTLAR,DEO,28.01,162,4162.78
DEO FIRST CLASS 150 ML.,FIRST,KOZMETIK,PARFUM-DEODORANT,DEODORANTLAR,DEO,34.90,169,11533.13
DERBY SAMURAI PLATINUM 3 3'LU BLISTERLI,DERBY,KOZMETIK,YUZ BAKIM,TIRAS MALZEMELERI,TIRAS BICAKLARI,31.14,114,6369.09
DERBY YAPISTIRMA ILACI 40 GR ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,15.28,176,3184.78
DERGI BABY & YOU,DERGILER,EV,KITAP-DERGI-KIRTASIYE,DERGI,HAFTALIK,27.31,203,7503.64
DERGI ESQUIRE,DERGILER,EV,KITAP-DERGI-KIRTASIYE,DERGI,HAFTALIK,22.33,152,7084.30
DERGI LOKMA,DERGILER,EV,KITAP-DERGI-KIRTASIYE,DERGI,HAFTALIK,31.75,182,7456.74
DERIN ABILER,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,23.77,225,8258.61
DERIN FEDAILER,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,79.54,140,8836.58
DERS PROG.ETIKET,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,3.55,169,457.41
DERS PROG.ETIKET,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,9.56,147,481.52
DERS SEVMEZ HAMDI 6x7 / CEP,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,22.93,187,3362.89
DERS SEVMEZ HAMDI DALGA DERSKIRAN / CEP,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,19.04,141,2045.79
DERS VEREN 201 OYKU,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,120.07,152,3883.46
DERT ETME ALLAH BILIYOR,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,20.45,183,6720.97
DERT ETME DUA ET,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,5.31,168,3558.08
DERVIS VE OLUM / TIMAS,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,181.27,169,10660.92
DERVIS YUNUS EMRE,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,8.74,163,3828.14
DERYALARI DIZE GETIREN TURK KORSANLARI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,15.82,191,12390.69
DESTANLASAN CANAKKALE,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,3.52,123,2259.76
DETAN BOCEK YEMI C. GUC*24*,DETAN,TEMIZLIK,EV TEMIZLEYICILER,HASERE OLDURUCULER,YEMLER,65.05,5,325.25
DETAN MAT TABLET 20 LI *48*,DETAN,TEMIZLIK,EV TEMIZLEYICILER,HASERE OLDURUCULER,SIVI SPREYLER,87.91,3,263.73
DETAN SINEK KIRAN 275 ML KOKUSUZ*48*,DETAN,TEMIZLIK,EV TEMIZLEYICILER,HASERE OLDURUCULER,SIVI SPREYLER,96.97,2,193.94
DEV BOY STICKER ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,71.66,160,3166.04
DEV FOSIL CILGINLIGI ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,99.13,196,4127.22
DEVLET VE AILE AHLAKI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,23.94,144,5708.59
DEVLETIN ZIRVESINDEKILER,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,38.67,168,4945.03
DIAMOND YAPISKANLI KAGIT SETI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.44,174,4176.57
DIDI  BERGAMOT AROM.SEKERSIZ KUT.500ML TNK*12*,DIDI,SOGUK ICECEKLER,GAZSIZ ICECEK,BUZLU ICECEK,SOGUK CAY,6.27,7,43.89
DIDI S.CAY 1 LT BERGAMOT *6* ,DIDI,SOGUK ICECEKLER,GAZSIZ ICECEK,BUZLU ICECEK,SOGUK CAY,24.29,10,230.90
"DIDI S.CAY 1,5 LT LIMON *6*",DIDI,SOGUK ICECEKLER,GAZSIZ ICECEK,BUZLU ICECEK,SOGUK CAY,43.37,1,43.37
DIDI S.CAY 250 ML CILEK *24*,DIDI,SOGUK ICECEKLER,GAZSIZ ICECEK,BUZLU ICECEK,SOGUK CAY,8.50,9,70.66
DIDI S.CAY 250 ML SEFTALI *24*,DIDI,SOGUK ICECEKLER,GAZSIZ ICECEK,BUZLU ICECEK,SOGUK CAY,10.51,8,84.08
DIDI S.CAY 330 ML KARPUZ *24*,DIDI,SOGUK ICECEKLER,GAZSIZ ICECEK,BUZLU ICECEK,SOGUK CAY,8.61,9,71.71
DIDI S.CAY 330 ML LIMON *24*,DIDI,SOGUK ICECEKLER,GAZSIZ ICECEK,BUZLU ICECEK,SOGUK CAY,8.77,2,17.54
DIDI S.CAY 330 ML MANGO *24*,DIDI,SOGUK ICECEKLER,GAZSIZ ICECEK,BUZLU ICECEK,SOGUK CAY,10.86,7,76.02
DIDI S.CAY 330 ML SEFTALI *24*,DIDI,SOGUK ICECEKLER,GAZSIZ ICECEK,BUZLU ICECEK,SOGUK CAY,14.79,1,14.79
DIKISLI VOLEYBOL TOPU ,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,36.69,3,110.07
DIMES LIMONATA 1/1,DIMES,SOGUK ICECEKLER,GAZSIZ ICECEK,LIMONATA,LIMONATALAR,8.21,7,57.47
DIMES M.SUYU 1 LT ANANAS *12*,DIMES,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,ANANASLI,20.53,6,123.18
DIMES M.SUYU 1 LT ELMA *12*,DIMES,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,ELMA,16.29,2,32.58
DIMES M.SUYU 1 LT KIRMIZI MEY *12*,DIMES,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,KARISIKLAR,11.90,1,11.90
DIMES M.SUYU 1 LT SEFTALI *12*,DIMES,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,SEFTALI,27.56,5,106.18
DIMES M.SUYU 200 ML KAYISI *27*,DIMES,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,KAYISI,2.66,1,2.66
DIMES M.SUYU 200 ML TAHILLI*27*,DIMES,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,TAHILLI,3.89,6,23.34
DIMES M.SUYU 250 ML KARISIK TNK *12*,DIMES,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,KARISIKLAR,9.91,4,39.64
DIMES MEY.SUYU 700 ML SISE KIR.MEY.*6*,DIMES,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,KARISIKLAR,84.55,3,253.65
DIMES MEY.SUYU 700 ML SISE PORT.*6*,DIMES,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,PORTAKAL,15.16,3,35.40
DIMES SUT 1000 ML *12*,DIMES,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,SADE,18.71,2,37.42
DIMES SUT 180 ML KAKAOLU *27*,DIMES,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,MEYVELI,3.20,12,37.10
DIMES SUT Y. YAGLI 1000 ML *12*,DIMES,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,SADE,14.79,1,14.79
DINDAR BEYIN,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,13.23,133,2079.19
DINIM SERISI / DAMLA,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,76.18,196,5379.60
DINLER TARIHI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,83.06,163,8218.04
DINMEYEN GOZYASLARI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,71.84,143,3126.59
DINOZOR KOYU-DEV SÜRÜNGENLERIN KAÇISI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,16.55,161,3491.02
DINOZOR KOYU-HIZLI HIRSIZIN YAKALANISI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,27.40,170,3600.07
DINOZOR KOYU-KANATLI SÜRÜNGENIN UÇUSU,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,48.75,187,4241.45
DINOZOR KOYU-KERTENKELE KRALIN SALDIRISI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,21.52,155,2614.25
DINOZOR KOYU-ZIRHLI CANAVARIN YÜRÜYÜSÜ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,71.29,179,4209.96
DINOZOR KOYU-ÜÇ BOYNUZLU CANAVAR,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,14.02,206,5485.40
DIREKSIYONLU YURUTEC,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,501.46,2,1002.92
DISNEY FAIRIES MATARA 0138 650 ML.,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,21.74,213,3434.14
DISNEY RULO KAPLIK ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,25.56,186,3778.29
DISNEY TORUTOYS STICKIR ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,15.48,183,2237.51
DISPLAY KT.KIRILMAZ ARABALAR,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,69.70,6,418.20
DISPLAY KT.METAL IFFAYE,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,83.95,1,83.95
DISPLAY METAL KARAVAN,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,51.89,7,363.23
DIVAN-I KEBIR (CILTSIZ),KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,3.12,161,7802.46
DODO KUSU COSMO HAZINENIN PESINDE,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,36.12,207,2483.37
DODO KUSU COSMO IKI KAFANIN HIKAYESI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,120.10,168,3086.96
DODO KUSU COSMONUN ADASI SIHIRLI IKSIR,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,52.33,161,1935.67
DOGADAN ACTIVE CAYI 40 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,13.23,7,92.61
DOGADAN COCUK CAYI MINI 30 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,22.37,9,180.47
DOGADAN ELMA CAYI 40 GR,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,24.14,7,133.28
DOGADAN FORM KARISIK 40 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,26.00,2,52.00
DOGADAN G.BAHCE 100.LU D.POSET 320 GR *12* ,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DEMLIK,46.72,5,232.20
DOGADAN GEL.K.DENIZ D.POSET 153 GR*12* ,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DEMLIK,13.27,8,106.16
DOGADAN GIZLI BAHCE 1000 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DOKME,126.83,1,126.83
DOGADAN GIZLI BAHCE D.POSET 384 GR*12* ,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DEMLIK,95.13,6,515.04
DOGADAN KAYISILI CAY 36 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,22.05,4,88.20
DOGADAN KUSBURNU CAYI 24 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,18.99,3,56.97
DOGADAN KUSBURNU CAYI 50 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,27.65,3,82.95
DOGADAN LIMONLU YESILCAY 17 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,20.01,8,160.08
DOGADAN MEYVE RUYASI 20 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,22.49,3,67.47
DOGADAN NANE IHLAMUR CAYI 30 GR*12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,12.51,5,61.21
DOGADAN PAPATYA CAYI 29 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,37.04,8,296.32
DOGADAN REZENE CAYI 18 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,19.09,3,57.27
DOGADAN YESIL CAY A.C.E. VIT.35 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,YESIL,141.35,5,706.75
DOGADAN YESIL CAY SADE 35 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,YESIL,34.38,7,184.86
DOGADAN YESIL CAY YASEMINLI 35 GR*12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,YESIL,25.35,5,126.75
DOGADAN YUM. ICIMLI YESIL CAY 22 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,YESIL,41.14,5,205.70
DOGADAN ZENC.LIM.KABUK.CAY 39 GR *12*,DOGADAN,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,23.54,1,23.54
DOGANAY LIMONATA 1 LT LITA *12*,DOGANAY,SOGUK ICECEKLER,GAZSIZ ICECEK,LIMONATA,LIMONATALAR,24.45,2,48.90
DOGANAY LIMONATA 1 LT SEKERSIZ *12*,DOGANAY,SOGUK ICECEKLER,GAZSIZ ICECEK,LIMONATA,LIMONATALAR,18.36,6,110.16
DOGANAY LIMONATA 2 LT LITA LIGHT *6*,DOGANAY,SOGUK ICECEKLER,GAZSIZ ICECEK,LIMONATA,LIMONATALAR,34.11,3,102.33
DOGANAY LIMONATA 250 ML LITA *12*,DOGANAY,SOGUK ICECEKLER,GAZSIZ ICECEK,LIMONATA,LIMONATALAR,2.41,5,12.05
DOGANAY LIMONATA 300 ML LITA *24*,DOGANAY,SOGUK ICECEKLER,GAZSIZ ICECEK,LIMONATA,LIMONATALAR,4.65,4,18.60
DOGANAY SALGAM 1 LT ACI CAM *6*,DOGANAY,SOGUK ICECEKLER,GAZSIZ ICECEK,SALGAM SUYU,ACI,48.20,6,289.20
DOGANAY SALGAM 300 ML ACILI *24*,DOGANAY,SOGUK ICECEKLER,GAZSIZ ICECEK,SALGAM SUYU,ACI,9.82,7,68.74
DOGANAY SALGAM 330 ML  ACI*24*,DOGANAY,SOGUK ICECEKLER,GAZSIZ ICECEK,SALGAM SUYU,ACI,48.70,8,389.60
DOGANAY SIKMA PORT.SUYU 330 ML*12*,DOGANAY,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,PORTAKAL,9.21,8,73.68
DOGANAY SIRKE 2 LT NARE UZUM *6*,DOGANAY,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SIRKE-SALATA SOSLARI,SIRKE,83.04,8,664.32
DOGRU BILDIGIMIZ YANLISLAR,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,41.69,209,5625.83
DOGUS  BERGAMOT AROMALI CAY 1 KG *12*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DOKME,102.26,8,818.08
DOGUS  KARADENIZ 1 KG *12*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DOKME,192.16,3,576.48
DOGUS  RIZE 500 GR *12*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DOKME,47.88,4,191.52
DOGUS B.LABEL 100'LU BAR.POS.*8*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BARDAK POSET CAYLAR,114.51,7,801.57
DOGUS BLACK LAB. DEMLIK POS.100+48 *8*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DEMLIK,109.75,2,219.50
DOGUS EXPORT 500 GR *10*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DOKME,53.21,4,212.84
DOGUS FORM ADA CAY SADE 20'LI 26 GR.*12*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,26.91,7,188.37
DOGUS FORM BAL.ZENCEFIL 20'LI 32 GR*12*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,41.52,7,290.64
DOGUS FORM BITKI CAYI 20  X 2 GR MAY-LIM.*6*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,31.69,7,221.83
DOGUS FORM KAYISILI 20LI 40 GR *12*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,33.73,6,202.38
DOGUS FORM KUSBURNU 20'LI 50 GR *12*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,22.85,1,22.85
DOGUS FORM MISTIK CHAI 20LI 50 GR*12*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,BITKISEL,36.33,2,72.66
DOGUS K.DENIZ DEM.POS.100+100 640 GR *4*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DEMLIK,126.37,8,1010.96
DOGUS KEYF-I DEM CAY 1000 GR *12*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DOKME,7.95,2,15.90
DOGUS LIMONATA 1 LT SEKERSIZ *6*,DOGUS,SOGUK ICECEKLER,GAZSIZ ICECEK,LIMONATA,LIMONATALAR,17.86,13,191.18
DOGUS POSET CAY 100 X 2 LI CAM DEMLIK HED.*4*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DEMLIK,147.51,6,885.06
DOGUS S.CAY 1 LT SEFTALI *6*,DOGUS,SOGUK ICECEKLER,GAZSIZ ICECEK,BUZLU ICECEK,SOGUK CAY,8.19,6,49.14
DOGUS S.CAY 330 ML BERGAMOT *24*,DOGUS,SOGUK ICECEKLER,GAZSIZ ICECEK,BUZLU ICECEK,SOGUK CAY,6.48,3,19.44
DOGUS YESIL CAY BERG.20LI 35 GR*12*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,YESIL,22.17,17,297.60
DOGUS YESIL CAY TAR.KARN.20LI 35 GR*12*,DOGUS,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,YESIL,20.72,6,124.32
DOKME ISOT BIBER 10 KG. ,NERGIS,GIDA,TUZ-BAHARAT,BAHARAT,PUL BIBER,95.67,2,191.34
DOKME KARABIBER 10 KG. ,NERGIS,GIDA,TUZ-BAHARAT,BAHARAT,KARABIBER,164.73,8,1317.84
DOKME KARBONAT 10 KG. ,NERGIS,GIDA,UNLU MAMUL-TATLI,PASTA MALZEMELERI,KABARTMA TOZU VE SEKERLI VANILIN,23.91,1,23.91
DOKME KEKIK 10 KG. ,NERGIS,GIDA,TUZ-BAHARAT,BAHARAT,KEKIK,108.00,8,864.00
DOKME KOFTE BAHARI 10 KG. ,NERGIS,GIDA,TUZ-BAHARAT,YEMEK HARCLARI,ET HARCI,52.58,5,262.90
"DOKME KUS UZUMU 12,5 KG. ",NERGIS,GIDA,TUZ-BAHARAT,BAHARAT,KUS UZUMU,380.78,1,380.78
DOKME SUMAK 10 KG. ,NERGIS,GIDA,TUZ-BAHARAT,BAHARAT,SUMAK,86.89,6,521.34
DOKTOR SETI,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,114.92,8,919.36
DOKUNMADAN SEV,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,61.23,130,3417.21
DOLU DOLU MASALLAR/CILTLI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,2.91,207,8606.86
DOMANIC DAGLARININ YOLCUSU,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,29.62,162,5355.04
DOMATES ARI SALKIM,DOMATES,SEBZE,MANAV,MANAV,SEBZELER,31.92,6,191.52
DOMATES MERSIN,DOMATES,SEBZE,MANAV,MANAV,SEBZELER,9.41,1,9.41
DOMATES SALKIM- 2 ,BIBER,SEBZE,MANAV,MANAV,SEBZELER,18.38,2,36.76
DOMATES TARSUS,DOMATES,SEBZE,MANAV,MANAV,SEBZELER,26.56,3,79.68
DOMESTOS  500 GR MEK.TOZ LIMON *24*,DOMESTOS,DETERJAN,CAMASIR YIKAMA,TOZ LEKE CIKARICI,TOZ ,12.44,1,12.44
DOMESTOS 750 GR SIFIR KIREC *12*,DOMESTOS,TEMIZLIK,EV TEMIZLEYICILER,TUVALET TEMIZLEYICILER,LIKIT,21.13,8,169.04
DOMESTOS 750 ML S.KIR.DEN. FERAH.KO.*12*,DOMESTOS,DETERJAN,CAMASIR YIKAMA,SIVI LEKE CIKARICI,SIVI,23.89,2,47.78
DOMESTOS 750 ML SIFIR KIR.LIM.KO.*12*,DOMESTOS,TEMIZLIK,EV TEMIZLEYICILER,TUVALET TEMIZLEYICILER,LIKIT,19.88,2,39.76
DOMESTOS C.SUYU 1989 ML LIMON FERAH.*9*,DOMESTOS,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,JEL,54.26,1,54.26
DOMESTOS C.SUYU 6 KG.DAG ESIN.*4*,DOMESTOS,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,ULTRA,51.98,1,51.98
DOMESTOS C.SUYU 806 GR DAG.ESNT.*20*,DOMESTOS,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,ULTRA,33.24,11,335.92
DOMESTOS C.SUYU 806 GR KARBEYAZ*20*,DOMESTOS,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,ULTRA,36.32,7,245.49
DOMESTOS C.SUYU 806 GR LIMON.FERAH *20*,DOMESTOS,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,ULTRA,32.47,5,162.35
DOMESTOS WC BLOK 5'LI GUC LIMON *9*,DOMESTOS,TEMIZLIK,EV TEMIZLEYICILER,TUVALET TEMIZLEYICILER,KOKU GIDERICI,47.64,6,285.84
DONE DONE KARACAOGLAN,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,4.55,220,6328.37
DONES  CICITLI DOSYA ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,18.99,146,2134.10
