Itemname,Brand,Category1,Category2,Category3,Category4,Price,SoldQuantity,TotalAmount
EGOS KOPUK SERT B.KORUR 125 ML,EGOS,KOZMETIK,SAC BAKIM,SAC SEKILLENDIRICILER,KOPUK,89.84,4,359.36
EGOS KOPUK SERT H.KAZANDIRIR 125 ML,EGOS,KOZMETIK,SAC BAKIM,SAC SEKILLENDIRICILER,KOPUK,108.76,7,599.16
EGOS REFRESH 200 ML KURU SAMP. *18*,EGOS,KOZMETIK,DUS-BANYO,SAMPUANLAR,SAC KREMLERI,161.33,4,427.58
EGZERSIZ SETI,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,680.78,6,4084.68
EJDER IMPARATORLUGU,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,3.55,198,4381.75
EJDERHANIN INTIKAMI-SANS AVCILARI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,8.43,165,2717.12
EKICI BEYAZ PEY.T.YAGLI 800 GR *12*,EKICI,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,BEYAZ PEYNIRLER,189.53,2,379.06
EKICI KASAR PEY. 600 GR *6*,EKICI,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,KASAR PEYNIRLER,132.82,7,929.74
EKICI PEYNIR 250 GR SUZME *12*,EKICI,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,SUZME PEYNIRLER,46.55,5,232.75
EKICI PEYNIR CUBUKLARI 200 GR*12*,EKICI,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,CUBUK PEYNIRLERI,88.91,2,177.82
EKICI SUZME PEYNIR T.YAGLI 500 GR*8*,EKICI,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,SUZME PEYNIRLER,36.79,7,257.53
EKICI SUZME PEYNIR T.YAGLI 850 GR*8*,EKICI,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,SUZME PEYNIRLER,155.57,5,777.85
EKICI UCGEN PEYNIR 100 GR *24*,EKICI,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,UCGEN PEYNIRLER,16.83,2,33.66
EKMEGIMI KAZANIRKEN,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,398.32,143,6985.32
EKOSE MONTLU AYI 40 CM,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,317.09,6,1902.54
EL CANTASI BOS,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,27.37,6,164.22
ELB.ARMUT ANKARA,ARMUT,MEYVE,MANAV,MANAV,MEYVELER,0.00,9,0.00
ELB.ARMUT DEVECI,ARMUT,MEYVE,MANAV,MANAV,MEYVELER,31.52,7,220.64
ELB.BIBER CARLISTON,BIBER,SEBZE,MANAV,MANAV,SEBZELER,15.90,4,63.60
ELB.BIBER SIVRI,BIBER,SEBZE,MANAV,MANAV,SEBZELER,21.39,5,106.95
ELB.BIBER YESIL,BIBER,SEBZE,MANAV,MANAV,SEBZELER,21.54,1,21.54
ELB.DOMATES,DOMATES,SEBZE,MANAV,MANAV,SEBZELER,8.93,6,53.58
ELB.DOMATES YERLI,DOMATES,SEBZE,MANAV,MANAV,SEBZELER,17.69,3,53.07
ELB.ELMA ARJANTIN,ELMA,MEYVE,MANAV,MANAV,MEYVELER,30.87,8,246.96
ELB.ELMA GOLDEN,ELMA,MEYVE,MANAV,MANAV,MEYVELER,31.63,8,253.04
ELB.ERIK KARA,ERIK,MEYVE,MANAV,MANAV,MEYVELER,48.55,3,145.65
ELB.MANDALINA KING,MANDALINA,MEYVE,MANAV,MANAV,MEYVELER,18.08,5,87.90
ELB.MARUL,MAROL,YESILLIK,MANAV,MANAV,YESILLIKLER,2.37,3,7.11
ELB.PATATES TAZE,PATATES,SEBZE,MANAV,MANAV,SEBZELER,29.63,6,177.78
ELB.PATLICAN DOLMA,PATLICAN,SEBZE,MANAV,MANAV,SEBZELER,49.48,5,247.40
ELB.PORTAKAL,PORTAKAL,MEYVE,MANAV,MANAV,MEYVELER,12.13,3,36.39
ELB.PORTAKAL TOMSON SIKMALIK,PORTAKAL,MEYVE,MANAV,MANAV,MEYVELER,15.61,7,109.27
ELB.SOGAN KIRMIZI,SOGAN,SEBZE,MANAV,MANAV,SEBZELER,51.44,7,360.08
ELB.TURP BEYAZ,TURP,YESILLIK,MANAV,MANAV,YESILLIKLER,19.00,3,57.00
ELIDOR 200 ML SAGLIKLI UZAYAN SAC *6*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,5.19,6,31.14
ELIDOR 350 ML CAN. GOST.HACM. *18*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,24.24,9,193.53
ELIDOR 350 ML COZ. YUMS.IPEKS. *18*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,33.46,6,200.76
ELIDOR 350 ML SAC DOK.KARSI *18*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,20.26,3,60.78
ELIDOR 500 ML GUCLU&PARLAK 2/1 *16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,72.92,4,291.68
ELIDOR 500 ML NEML.&BESL.BAKIM *16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,96.76,3,290.28
ELIDOR 500 ML ONARICI BAKIM *16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,91.93,1,91.93
ELIDOR 500 ML RENK KOR.&CANL.BKM*16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,99.79,3,299.37
ELIDOR 500 ML.SAC KR.DOK.KARSI *16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,SAC KREMLERI,48.29,4,193.16
ELIDOR 550 ML COZ. ISILDAYAN PARLK.*16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,101.08,7,707.56
ELIDOR 600 ML COZ. KEP.KRS. 2/1 *16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMLI SAMPUANLAR,40.31,8,322.48
ELIDOR 650 ML DOKULMEYE KASI *16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,70.60,4,282.40
ELIDOR 650 ML ESMER PARLAKLIK *16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,50.80,1,50.80
ELIDOR 650 ML GUCLU&PARLAK *16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,96.55,2,193.10
ELIDOR 650 ML GUCLU&PARLAK 2/1 *16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,81.54,4,326.16
ELIDOR 650 ML IPEKSI YUM. *16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,62.98,3,188.94
ELIDOR 650 ML KEPEGE KARSI 2/1 *16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,101.64,4,406.56
ELIDOR 700 ML KOP.DOKL.ISILDAYAN PAR.*4*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,75.23,1,75.23
ELIDOR SAC KR.550 ML CANLI&DIRENC.*16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,SAC KREMLERI,55.41,6,332.46
ELIDOR SAC KR.COZ.550 ML DOK.KARSI.*16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,SAC KREMLERI,71.38,6,428.28
ELIDOR SAC KR.COZ.550 ML NEML.BES.*16*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,69.60,6,417.60
ELIDOR SKLD.7/24 MUK.DUZ.300 ML*12*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,SAC KREMLERI,66.68,8,385.89
ELIDOR SKLD.CAN.7/24 BLRG.BUK.300ML*12*,ELIDOR,KOZMETIK,DUS-BANYO,SAMPUANLAR,SAC KREMLERI,95.96,3,287.88
ELIF BA KUR-AN ALFABESI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,39.38,171,2268.24
ELIF BA OGRENIYORUM / ICONINN,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,17.00,160,2811.89
ELIF GIBI SEVMEK,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,102.84,184,9439.64
ELIF GIBI SEVMEK -2,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,4.77,209,8780.90
ELIFBA ALI HAYDAR / SEFA ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,10.18,161,1369.83
ELIT BITTER.CIK.STICK 40 GR *20*,ELIT,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BATON CIKOLATA,5.71,1,5.71
ELIT DRAJE ANTEP FISTIKLI 100 GR *24*,ELIT,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,DRAJE CIKOLATA,23.42,2,46.84
ELIT EKOSE MADLEN CIK.500 GR*14*,ELIT,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,IKRAMLIK CIKOLATA,65.21,3,195.63
ELIT HIND.CEV.AROMALI SEKER 200 GR *24*,ELIT,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,DRAJE SEKERLEME,8.60,4,34.40
ELIT LOVE CHOCALATE 110 GR,ELIT,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,IKRAMLIK CIKOLATA,15.35,8,122.80
ELIT LOVE CHOCALATE 21 GR,ELIT,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,IKRAMLIK CIKOLATA,15.01,7,105.07
ELIT LOVE KALP CIKOLATA 105 GR *8*,ELIT,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,IKRAMLIK CIKOLATA,47.69,8,381.52
ELIT MILO BITTER BARDAK 125 GR,ELIT,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,DRAJE CIKOLATA,17.23,3,48.77
ELIT MILO BITTER DRAJE POSET 50 GR,ELIT,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,DRAJE CIKOLATA,6.05,7,42.35
ELIT MILO SUTLU BARDAK 125 GR,ELIT,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,DRAJE CIKOLATA,22.86,8,105.95
ELIT MILO SUTLU DRAJE POSET 50 GR,ELIT,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,DRAJE CIKOLATA,7.32,3,21.96
ELIT SEK.KAR.SPESIYAL KUTU 365 GR MAVI,ELIT,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,IKRAMLIK CIKOLATA,283.15,4,1132.60
ELIT SEK.PRALINLI BONBON.POS. 125 GR,ELIT,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,DRAJE SEKERLEME,6.88,6,41.28
ELIT SEK.SEVG.MADLEN .CIK. 288 GR MAVI-KIRM,ELIT,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,IKRAMLIK CIKOLATA,189.76,7,1328.32
ELIT SUTLU FINDIKLI DRAJE 60 GR*12*,ELIT,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,DRAJE CIKOLATA,41.16,11,340.26
ELMA  ARJANTIN,ELMA,MEYVE,MANAV,MANAV,MEYVELER,37.98,2,75.96
ELMA ARJANTIN CARDAK,ELMA,MEYVE,MANAV,MANAV,MEYVELER,12.62,4,50.48
ELMA DOGANSEHIR,ELMA,MEYVE,MANAV,MANAV,MEYVELER,2.63,11,28.33
ELMA GOLDEN,ELMA,MEYVE,MANAV,MANAV,MEYVELER,10.80,1,10.80
ELMA ITHAL,ELMA,MEYVE,MANAV,MANAV,MEYVELER,13.53,1,13.53
ELMA KURUSU,ELMA,GIDA,BISKUVI-CEREZ,KURU MEYVE,KURU MEYVE,105.89,5,449.53
ELMA STAR 2.,ELMA,MEYVE,MANAV,MANAV,MEYVELER,3.74,3,11.22
ELMA STAR CARDAK,ELMA,MEYVE,MANAV,MANAV,MEYVELER,4.66,5,23.30
ELMA STAR DEV,ELMA,MEYVE,MANAV,MANAV,MEYVELER,7.35,8,54.56
ELMA TOKAT,ELMA,MEYVE,MANAV,MANAV,MEYVELER,17.04,4,68.16
ELS. SAMP 650 ML DOK.KAR.+350 ML *6*,ELSEVE,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,35.28,8,282.24
ELS. SAMP 650 ML DOK.KARSI .*6*,ELSEVE,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,71.56,7,500.92
ELS. SAMP 650 ML PARL. VERICI*6*,ELSEVE,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,74.51,7,521.57
ELS. SAMP.520 ML 2/1 DOK.KARSITI*6*,ELSEVE,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMLI SAMPUANLAR,72.16,7,505.12
ELS. SAMP.520 ML COLORVIVE *6*,ELSEVE,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,79.41,6,476.46
ELS.700 ML NUT.GLOS.+390 ML S.KRM.HED.*6*,ELSEVE,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,27.61,8,303.48
ELSEVE ARGILE EXT.SAC KREMI 360 ML,ELSEVE,KOZMETIK,DUS-BANYO,SAMPUANLAR,SAC KREMLERI,41.47,4,165.88
ELSEVE COLOR VIVE,ELSEVE,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,68.56,8,548.48
ELSEVE KOMP.ONAR.KIRIK UC KAR.BAKIM KREMI 360 ML,ELSEVE,KOZMETIK,DUS-BANYO,SAMPUANLAR,SAC KREMLERI,64.42,3,193.26
ELSEVE SAMP. 360 ML CICEK OZU *6*,ELSEVE,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,62.68,20,1077.95
ELSEVE SAMP. 360 ML H.CEVIZLI *6*,ELSEVE,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,70.98,4,283.92
ELSEVE SAMP. 360 ML YIPRANMIŞ SACLAR *6*,ELSEVE,KOZMETIK,DUS-BANYO,SAMPUANLAR,KREMSIZ SAMPUANLAR,90.52,8,724.16
EMAN AYI KCK,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,37.63,8,301.04
EMAN RENKLI TAVSAN,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,66.60,7,466.20
EMIR TIMUR,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,117.94,193,10504.64
EMOTION DEO 150 M LVIOLET,EMOTION,KOZMETIK,PARFUM-DEODORANT,DEODORANTLAR,DEO,45.54,2,91.08
EMOTION DEO 150 ML FRESH BOUQUET,EMOTION,KOZMETIK,PARFUM-DEODORANT,DEODORANTLAR,DEO,57.32,2,114.64
EMOTION DEO 150 ML INVINDIBE,EMOTION,KOZMETIK,PARFUM-DEODORANT,DEODORANTLAR,DEO,47.27,8,378.16
EMOTION DEO 150 ML OCEAN FRESH,EMOTION,KOZMETIK,PARFUM-DEODORANT,DEODORANTLAR,DEO,44.46,5,222.30
EMOTION DEO 2X150 ML OCEAN FRESH *12*,EMOTION,KOZMETIK,PARFUM-DEODORANT,DEODORANTLAR,DEO,89.31,1,89.31
EMOTION DEO 2X150 ML ROMANCE *12*,EMOTION,KOZMETIK,PARFUM-DEODORANT,DEODORANTLAR,DEO,123.63,7,865.41
EMOTION EDT+DEO KARTON KOFRE FRESH BOUQUET,EMOTION,KOZMETIK,PARFUM-DEODORANT,PARFUM,PARFUMLER,304.30,10,3009.92
EMOTION EDT+DEO KOFRE AQUA KISS*6*,EMOTION,KOZMETIK,PARFUM-DEODORANT,DEODORANTLAR,DEO,262.82,7,1839.74
EMOTION EDT+DEO KOFRE OCEAN FRESH*6*,EMOTION,KOZMETIK,PARFUM-DEODORANT,DEODORANTLAR,DEO,184.34,1,184.34
EMOTION ROLL ON DEODORANT 50 ML VIOLET,EMOTION,KOZMETIK,PARFUM-DEODORANT,DEODORANTLAR,DEO,98.02,6,588.12
EN ETKILI DIKKAT GELISTIRME VE KONSANTRASYON TEKNIKLERI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,9.13,164,4529.40
EN ETKIN 100,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,42.67,211,5164.03
EN GUZEL ANDERSEN MASALLARI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,8.21,158,3418.74
EN GUZEL ANNEDEN COCUKLARA MASALLAR,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,4.63,194,3845.89
EN GUZEL BILMECELER,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,65.05,109,1666.39
EN GUZEL COCUK FIKRALAR,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,110.61,192,2915.11
EN GUZEL EZOP MASALLARI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,67.53,152,3528.74
EN GUZEL FIKRA VE MASALLARIMIZ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,64.09,150,2933.77
EN GUZEL GRIMM MASALLARI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,37.89,145,3170.72
EN GUZEL KARADENIZ FIKRALARI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,3.34,168,3787.50
EN GUZEL KARISIK FIKRALAR,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,10.77,251,4390.55
EN GUZEL OGRENCI FIKRALARI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,69.83,219,3734.09
EN GUZEL POLITIKA VE DELI FIKRALARI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,15.87,137,2048.60
ENGELLERI ASANLAR,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,24.16,254,7966.11
ENVER PASA ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,51.53,161,6227.37
ERIK CAN (PAKET) ,ERIK,MEYVE,MANAV,MANAV,MEYVELER,8.82,5,44.10
ERIK KURUSU,ERIK,GIDA,BISKUVI-CEREZ,KURU MEYVE,KURU MEYVE,90.40,9,776.16
ERIK SARI,ERIK,MEYVE,MANAV,MANAV,MEYVELER,14.16,9,95.92
ERKEKLER ICIN EL KITABI ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,64.10,133,1896.90
ERMENI TERORU,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,67.38,158,8228.50
ERNET  951 WC FIRCA TK.NO2,ERNET,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,63.82,8,430.28
ERNET  DERZ TEMIZLEYICI 750 ML *6*,ERNET,DETERJAN,EV TEMIZLEYICILER,LEKE CIKARICI VE KORUYUCULAR,LEKE CIKARICI,67.63,8,541.04
ERNET 1020 MASRABA  *36*,ERNET,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,13.50,4,54.00
ERNET 1276 CAM.IPI PVC KAP.*50*,ERNET,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,6.45,4,25.80
ERNET 1277 CAM.IP.CELIK PVC.KAP,ERNET,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,9.37,8,52.21
ERNET 1608 OTO FIRCASI SAPLI,ERNET,TEMIZLIK,EV TEMIZLIK GERECLERI,TEMIZLIK BEZLERI VE SETLER,PASPAS,56.80,8,454.40
ERNET 1613 TAHTA HALI FIRCASI,ERNET,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,16.06,13,196.88
ERNET 1620 GIRGIR TEKLI,ERNET,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,10.72,5,53.60
ERNET 1651 ELBISE ASKISI SEFF.6 LI,ERNET,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,75.23,2,150.46
ERNET 901-T BULASIK FIRCASI *40*,ERNET,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,11.87,5,59.35
ERNET KLOZET BLOK TE.ARMON.40GR*24*,ERNET,TEMIZLIK,EV TEMIZLEYICILER,TUVALET TEMIZLEYICILER,KOKU GIDERICI,31.75,17,293.67
ERNET ODA PAR.FLORAL 500 ML,ERNET,TEMIZLIK,KOKULAR,ODA KOKULARI,SPREY PARFUMLER,28.01,5,139.26
ERNET. YAG COZUCU 750 ML *6*,ERNET,DETERJAN,EV TEMIZLEYICILER,MUTFAK VE BANYO TEMIZLEYICI,SPREY,59.63,1,59.63
ERPILIC BATON SUCUK 450 GR,ERPILIC,ET,ISLENMIS ET,SUCUK,PILIC SUCUK,54.42,8,435.36
ERPILIC TABAKLI DERILI BUT PIR.KG.,ERPILIC,KUMES,PILIC,KUMES HAYVANLARI,PARCA PIRZOLA,82.20,6,473.44
ERPILIC TABAKLI IZGARA KANAT KG. ,ERPILIC,KUMES,PILIC,KUMES HAYVANLARI,PARCA KANAT,104.79,7,733.53
ERPILIC TABAKLI TALEKS KG.,ERPILIC,KUMES,PILIC,KUMES HAYVANLARI,PARCA TALEKS,132.25,7,913.90
ERTUGRUL GAZI / PANAMA,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,8.13,171,5308.23
ESIMLE TANISMAYI UNUTMUSUZ ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,30.98,167,3028.83
ESMAUL HUSNA HAYATIMIZA YANSIMALARI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,5.93,165,3029.95
ETI ALASKA FRIGO 176 GR BITTER  ,ETI,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BAR VE KAPLAMALILAR,35.93,7,256.79
ETI ALASKA FRIGO 176 GR SUTLU  ,ETI,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BAR VE KAPLAMALILAR,32.12,6,192.72
ETI ASK TADINDA 45 GR *144*,ETI,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BAR VE KAPLAMALILAR,17.87,2,35.74
ETI ASK TADINDA TRAMISU 45 GR*144*,ETI,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BAR VE KAPLAMALILAR,12.76,6,76.56
ETI BALIK KRAKER ACILI 125 GR *10*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,KRAKER,4.42,4,17.68
ETI BALIK KRAKER MISIRLI 85 GR*10*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,KRAKER,3.34,4,13.36
ETI BENIMO  MUZLU 216 GR*12*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,KAPLAMALI BISKUVI,30.33,8,242.64
ETI BENIMO 3 LU 264 GR *18*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,KAPLAMALI BISKUVI,12.94,4,51.76
ETI BENIMO 80 GR KIRMIZI MEYVELI *18*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,KAPLAMALI BISKUVI,12.32,10,96.46
ETI BENIMO LOKMALIK 72 GR *18*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,KAPLAMALI BISKUVI,6.80,9,50.50
ETI BENIMO LOKMALIK 80 GR *18*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,KAPLAMALI,12.33,11,111.41
ETI BIDOLU 81 GR YER.FISTIKLI *12*,ETI,SEKERLEME,CIKOLATA-GOFRET,GOFRET,WAFER,18.54,12,201.83
ETI BIDOLU KAKAO KREMALI GOFRET 36 GR*15*,ETI,SEKERLEME,CIKOLATA-GOFRET,GOFRET,WAFER,2.79,7,19.53
ETI BROWNI CIK.SOS.FIND.KEK 200 GR *14*,ETI,GIDA,BISKUVI-CEREZ,KEK,MINI KEK,8.51,12,243.87
ETI BROWNI GOLD CIK.45 GR *24*,ETI,GIDA,BISKUVI-CEREZ,KEK,MINI KEK,6.24,8,49.92
ETI BURCAK 198 GR KURABI FINDIKLI *12*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,KREMALI BISKUVI,27.61,4,110.44
ETI BURCAK 393 GR *14*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,30.86,7,216.02
ETI BURCAK FINDIK EZMELI KREM.175 GR*18*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,KREMALI BISKUVI,18.88,7,132.16
ETI BURCAK SUTLU KREMALI 3'LU 270 GR *9*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,KREMALI BISKUVI,13.05,3,34.60
ETI BURCAK SUTLU KREMALI 3'LU 300 GR *9*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,24.39,1,24.39
ETI CANGA  MINI 140 GR*12*,ETI,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BAR VE KAPLAMALILAR,27.54,4,110.16
ETI CANGA  MINI BITTER 140 GR*12*,ETI,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BAR VE KAPLAMALILAR,13.42,6,80.52
ETI CANGA 34 GR GOFRET *16*,ETI,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BAR VE KAPLAMALILAR,8.52,2,17.04
ETI CAY KEYFI  69 GR CIKOLATALI *12*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,2.18,3,6.54
ETI CAY KEYFI 110 GR CIKOLATA *24*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,2.45,4,9.80
ETI CAY KEYFI 110 GR FINDIKLI *24*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,5.51,6,33.06
ETI CAY KEYFI 141 GR KAKAOLU *18*,ETI,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,7.02,12,73.39
ETI CICI BEBE 1000 GR *1*,ETI,BEBEK,HAZIR YEMEK-MAMA,HAZIR COCUK YEMEKLERI,BEBE BISKUVISI,49.35,6,296.10
ETI CICI BEBE 1200 GR *1*,ETI,BEBEK,HAZIR YEMEK-MAMA,HAZIR COCUK YEMEKLERI,BEBE BISKUVISI,28.24,4,112.96
ETI CICI BEBE 800 GR TORBA *4*,ETI,BEBEK,HAZIR YEMEK-MAMA,HAZIR COCUK YEMEKLERI,BEBE BISKUVISI,77.73,2,155.46
